date,location,rainfall,discharge,r_d_n-0,r_d_n-1,r_d_n-2,r_d_n-3,r_d_n-4,r_d_n-5,d_d_n+0,d_d_n+1,d_d_n+2,d_d_n+3,d_d_n+4,d_d_n+5,days_since_rain,month,season_str,season_int,target
16/10/2022,Newbury,9.51,0,9.51,9.759999999999998,10.52,10.52,13.379999999999999,13.42,0,0,0,0,0,0,0,10,Autumn,3,0
17/10/2022,Newbury,0.11,0,0.11,9.619999999999997,9.87,10.629999999999999,10.63,13.49,0,0,0,0,0,0,0,10,Autumn,3,0
18/10/2022,Newbury,0.04,0,0.04,0.14999999999999822,9.66,9.91,10.670000000000002,10.67,0,0,0,0,0,0,0,10,Autumn,3,0
19/10/2022,Newbury,3.05,0,3.05,3.089999999999998,3.1999999999999997,12.709999999999999,12.96,13.719999999999999,0,0,0,0,0,0,0,10,Autumn,3,0
20/10/2022,Newbury,3.92,0,3.92,6.969999999999998,7.01,7.119999999999999,16.630000000000003,16.88,0,0,0,0,0,0,0,10,Autumn,3,0
21/10/2022,Newbury,12.54,0,12.54,16.459999999999997,19.509999999999998,19.549999999999997,19.66,29.169999999999998,0,0,0,0,0,0,0,10,Autumn,3,0
22/10/2022,Newbury,14.86,0,14.86,27.4,31.319999999999997,34.37,34.41,34.519999999999996,0,0,0,0,0,0,0,10,Autumn,3,0
23/10/2022,Newbury,17.3,0,17.3,32.16,44.7,48.62,51.67,51.709999999999994,0,0,0,0,0,0,0,10,Autumn,3,0
24/10/2022,Newbury,1.09,0,1.09,18.389999999999997,33.25,45.79,49.71,52.76,0,0,0,0,0,0,0,10,Autumn,3,0
25/10/2022,Newbury,0.59,0,0.59,1.6799999999999966,18.98,33.839999999999996,46.38,50.300000000000004,0,0,0,0,0,0,0,10,Autumn,3,0
26/10/2022,Newbury,1.42,0,1.42,2.0099999999999962,3.1,20.4,35.260000000000005,47.8,0,0,0,0,0,0,0,10,Autumn,3,0
27/10/2022,Newbury,0.88,0,0.88,2.2999999999999967,2.8899999999999997,3.98,21.280000000000005,36.14,0,0,0,0,0,0,0,10,Autumn,3,0
28/10/2022,Newbury,1.91,0,1.91,2.7899999999999965,4.21,4.8,5.890000000000001,23.19,0,0,0,0,0,0,0,10,Autumn,3,0
29/10/2022,Newbury,0.72,0,0.72,2.6299999999999963,3.51,4.93,5.5200000000000005,6.61,0,0,0,0,0,0,0,10,Autumn,3,0
30/10/2022,Newbury,1.42,0,1.42,2.139999999999996,4.05,4.93,6.3500000000000005,6.94,0,0,0,0,0,0,0,10,Autumn,3,0
31/10/2022,Newbury,11.66,0,11.66,13.079999999999997,13.8,15.71,16.59,18.01,0,0,0,0,0,0,0,10,Autumn,3,0
01/11/2022,Newbury,5.99,0,5.99,17.65,19.07,19.79,21.700000000000003,22.58,0,0,0,0,0,0,0,11,Autumn,3,0
02/11/2022,Newbury,29.06,0,29.06,35.05,46.71,48.13,48.849999999999994,50.760000000000005,0,0,0,0,0,0,0,11,Autumn,3,0
03/11/2022,Newbury,4.37,0,4.37,33.42999999999999,39.419999999999995,51.08,52.5,53.220000000000006,0,0,0,0,0,0,0,11,Autumn,3,0
04/11/2022,Newbury,0.7,0,0.7,5.069999999999997,34.129999999999995,40.120000000000005,51.779999999999994,53.199999999999996,0,0,0,0,0,0,0,11,Autumn,3,0
05/11/2022,Newbury,8.14,0,8.14,8.839999999999996,13.21,42.27,48.25999999999999,59.92,0,0,0,0,0,0,0,11,Autumn,3,0
06/11/2022,Newbury,3.74,0,3.74,11.879999999999997,12.58,16.950000000000003,46.01,52,0,0,0,0,0,0,0,11,Autumn,3,0
07/11/2022,Newbury,7.17,0,7.17,10.909999999999997,19.05,19.75,24.119999999999997,53.18000000000001,0,0,0,0,0,0,0,11,Autumn,3,0
08/11/2022,Newbury,4.59,0,4.59,11.759999999999996,15.5,23.64,24.339999999999996,28.710000000000004,0,0,0,0,0,0,0,11,Autumn,3,0
09/11/2022,Newbury,0.07,0,0.07,4.659999999999997,11.83,15.57,23.709999999999997,24.410000000000004,0,0,0,0,0,0,0,11,Autumn,3,0
10/11/2022,Newbury,0.08,0,0.08,0.14999999999999647,4.74,11.91,15.649999999999997,23.790000000000003,0,0,0,0,0,0,0,11,Autumn,3,0
11/11/2022,Newbury,0,0,0,0.08,0.15000000000000002,4.74,11.909999999999997,15.650000000000004,0,0,0,0,0,0,1,11,Autumn,3,0
12/11/2022,Newbury,0.01,0,0.01,0.01,0.09,0.16,4.7499999999999964,11.920000000000003,0,0,0,0,0,0,2,11,Autumn,3,0
13/11/2022,Newbury,0.08,0,0.08,0.09,0.09,0.16999999999999998,0.23999999999999644,4.830000000000004,0,0,0,0,0,0,0,11,Autumn,3,0
14/11/2022,Newbury,11.05,0,11.05,11.129999999999997,11.14,11.14,11.219999999999997,11.290000000000004,0,0,0,0,0,0,0,11,Autumn,3,0
15/11/2022,Newbury,13.72,0,13.72,24.769999999999996,24.85,24.86,24.86,24.940000000000005,0,0,0,0,0,0,0,11,Autumn,3,0
16/11/2022,Newbury,12.45,0,12.45,26.169999999999995,37.22,37.3,37.309999999999995,37.31,0,0,0,0,0,0,0,11,Autumn,3,0
17/11/2022,Newbury,0.04,0,0.04,12.489999999999995,26.21,37.26,37.339999999999996,37.35000000000001,0,0,0,0,0,0,0,11,Autumn,3,0
18/11/2022,Newbury,0,0,0,0.04,12.489999999999998,26.21,37.25999999999999,37.34000000000001,0,0,0,0,0,0,1,11,Autumn,3,0
19/11/2022,Newbury,4.43,0,4.43,4.429999999999996,4.47,16.919999999999998,30.639999999999997,41.690000000000005,0,0,0,0,0,0,0,11,Autumn,3,0
20/11/2022,Newbury,0.75,0,0.75,5.179999999999996,5.18,5.22,17.669999999999995,31.390000000000004,0,0,0,0,0,0,0,11,Autumn,3,0
21/11/2022,Newbury,10.87,0,10.87,11.619999999999996,16.049999999999997,16.049999999999997,16.089999999999996,28.540000000000003,0,0,0,0,0,0,0,11,Autumn,3,0
22/11/2022,Newbury,6.8,0,6.8,17.669999999999995,18.419999999999998,22.849999999999998,22.849999999999994,22.890000000000004,0,0,0,0,0,0,0,11,Autumn,3,0
23/11/2022,Newbury,0.66,0,0.66,7.459999999999996,18.33,19.08,23.509999999999994,23.510000000000005,0,0,0,0,0,0,0,11,Autumn,3,0
24/11/2022,Newbury,5.28,0,5.28,5.939999999999997,12.74,23.61,24.359999999999996,28.790000000000006,0,0,0,0,0,0,0,11,Autumn,3,0
25/11/2022,Newbury,0.01,0,0.01,5.2899999999999965,5.95,12.75,23.619999999999997,24.370000000000005,0,0,0,0,0,0,1,11,Autumn,3,0
26/11/2022,Newbury,6.76,0,6.76,6.769999999999996,12.05,12.71,19.509999999999994,30.380000000000003,0,0,0,0,0,0,0,11,Autumn,3,0
27/11/2022,Newbury,0.3,0,0.3,7.059999999999996,7.069999999999999,12.35,13.009999999999994,19.810000000000002,0,0,0,0,0,0,0,11,Autumn,3,0
28/11/2022,Newbury,0.16,0,0.16,0.4599999999999964,7.22,7.2299999999999995,12.509999999999996,13.170000000000003,0,0,0,0,0,0,0,11,Autumn,3,0
29/11/2022,Newbury,0.06,0,0.06,0.21999999999999645,0.52,7.279999999999999,7.289999999999994,12.570000000000004,0,0,0,0,0,0,0,11,Autumn,3,0
30/11/2022,Newbury,0.05,0,0.05,0.10999999999999645,0.27,0.57,7.329999999999995,7.340000000000003,0,0,0,0,0,0,0,11,Autumn,3,0
01/12/2022,Newbury,0.12,0,0.12,0.16999999999999643,0.22999999999999998,0.39,0.6899999999999946,7.450000000000004,0,0,0,0,0,0,0,12,Winter,4,0
02/12/2022,Newbury,0.14,0,0.14,0.25999999999999646,0.31,0.37,0.5299999999999947,0.8300000000000036,0,0,0,0,0,0,0,12,Winter,4,0
03/12/2022,Newbury,0.11,0,0.11,0.24999999999999645,0.37,0.42000000000000004,0.47999999999999465,0.6400000000000036,0,0,0,0,0,0,0,12,Winter,4,0
04/12/2022,Newbury,0.21,0,0.21,0.31999999999999645,0.46,0.5800000000000001,0.6299999999999948,0.6900000000000036,0,0,0,0,0,0,0,12,Winter,4,0
05/12/2022,Newbury,0.03,0,0.03,0.23999999999999647,0.35,0.49,0.6099999999999947,0.6600000000000036,0,0,0,0,0,0,0,12,Winter,4,0
06/12/2022,Newbury,0,0,0,0.029999999999996446,0.24000000000000002,0.35,0.48999999999999466,0.6100000000000037,0,0,0,0,0,0,1,12,Winter,4,0
07/12/2022,Newbury,0,0,0,0,0.03,0.24000000000000002,0.34999999999999465,0.49000000000000354,0,0,0,0,0,0,2,12,Winter,4,0
08/12/2022,Newbury,0.04,0,0.04,0.04,0.04,0.07,0.2799999999999947,0.39000000000000357,0,0,0,0,0,0,0,12,Winter,4,0
09/12/2022,Newbury,0,0,0,0.04,0.04,0.04,0.07,0.2800000000000036,0,0,0,0,0,0,1,12,Winter,4,0
10/12/2022,Newbury,0.08,0,0.08,0.08,0.12,0.12,0.11999999999999467,0.15000000000000355,0,0,0,0,0,0,0,12,Winter,4,0
11/12/2022,Newbury,0.09,0,0.09,0.16999999999999643,0.16999999999999998,0.21000000000000002,0.20999999999999466,0.21000000000000354,0,0,0,0,0,0,0,12,Winter,4,0
12/12/2022,Newbury,0.05,0,0.05,0.13999999999999646,0.22,0.22,0.2599999999999947,0.26000000000000356,0,0,0,0,0,0,0,12,Winter,4,0
13/12/2022,Newbury,0.02,0,0.02,0.07,0.16,0.24,0.23999999999999466,0.2800000000000035,0,0,0,0,0,0,0,12,Winter,4,0
14/12/2022,Newbury,0,0,0,0.019999999999996448,0.07,0.16,0.23999999999999466,0.24000000000000354,0,0,0,0,0,0,1,12,Winter,4,0
15/12/2022,Newbury,0,0,0,0,0.020000000000000014,0.07,0.15999999999999467,0.24000000000000354,0,0,0,0,0,0,2,12,Winter,4,0
16/12/2022,Newbury,0.08,0,0.08,0.08,0.08,0.10000000000000002,0.1499999999999947,0.24000000000000354,0,0,0,0,0,0,0,12,Winter,4,0
17/12/2022,Newbury,0.03,0,0.03,0.10999999999999645,0.11000000000000001,0.11000000000000001,0.12999999999999468,0.18000000000000355,0,0,0,0,0,0,0,12,Winter,4,0
18/12/2022,Newbury,16.84,0,16.84,16.869999999999997,16.95,16.95,16.949999999999996,16.970000000000002,0,0,0,0,0,0,0,12,Winter,4,0
19/12/2022,Newbury,13.95,0,13.95,30.789999999999996,30.82,30.9,30.899999999999995,30.900000000000002,0,0,0,0,0,0,0,12,Winter,4,0
20/12/2022,Newbury,0.22,0,0.22,14.169999999999996,31.009999999999998,31.04,31.119999999999994,31.12,0,0,0,0,0,0,0,12,Winter,4,0
21/12/2022,Newbury,0.34,0,0.34,0.5599999999999965,14.51,31.349999999999998,31.379999999999995,31.46,0,0,0,0,0,0,0,12,Winter,4,0
22/12/2022,Newbury,14.18,0,14.18,14.519999999999996,14.74,28.689999999999998,45.529999999999994,45.56,0,0,0,0,0,0,0,12,Winter,4,0
23/12/2022,Newbury,2.04,0,2.04,16.219999999999995,16.56,16.78,30.729999999999997,47.57,0,0,0,0,0,0,0,12,Winter,4,0
24/12/2022,Newbury,0.77,0,0.77,2.8099999999999965,16.99,17.330000000000002,17.549999999999997,31.500000000000004,0,0,0,0,0,4,0,12,Winter,4,0
25/12/2022,Newbury,4.35,0,4.35,5.119999999999996,7.16,21.340000000000003,21.68,21.900000000000006,0,0,0,0,4,168,0,12,Winter,4,0
26/12/2022,Newbury,0.17,0,0.17,4.519999999999996,5.29,7.33,21.509999999999998,21.850000000000005,0,0,0,4,168,1072,0,12,Winter,4,0
27/12/2022,Newbury,8.33,0,8.33,8.499999999999996,12.85,13.620000000000001,15.659999999999997,29.840000000000003,0,0,4,168,1072,2512,0,12,Winter,4,0
28/12/2022,Newbury,4.84,0,4.84,13.169999999999996,13.34,17.689999999999998,18.459999999999997,20.500000000000004,0,4,168,1072,2512,3786,0,12,Winter,4,0
29/12/2022,Newbury,2.59,4,2.59,7.429999999999996,15.76,15.93,20.279999999999998,21.050000000000004,4,168,1072,2512,3786,4678,0,12,Winter,4,1
30/12/2022,Newbury,4.76,164,4.76,7.349999999999996,12.19,20.52,20.689999999999998,25.040000000000006,164,1068,2508,3782,4674,5668,0,12,Winter,4,1
31/12/2022,Newbury,16.28,904,16.28,21.04,23.630000000000003,28.47,36.8,36.970000000000006,904,2344,3618,4510,5504,5726,0,12,Winter,4,1
01/01/2023,Newbury,5.78,1440,5.78,22.060000000000002,26.820000000000004,29.41,34.25,42.580000000000005,1440,2714,3606,4600,4822,4852,0,1,Winter,4,1
02/01/2023,Newbury,0.77,1274,0.77,6.550000000000001,22.830000000000002,27.59,30.18,35.02,1274,2166,3160,3382,3412,4248,0,1,Winter,4,1
03/01/2023,Newbury,8.18,892,8.18,8.95,14.73,31.009999999999998,35.769999999999996,38.36000000000001,892,1886,2108,2138,2974,3900,0,1,Winter,4,1
04/01/2023,Newbury,0.29,994,0.29,8.469999999999999,9.239999999999998,15.019999999999996,31.3,36.06000000000001,994,1216,1246,2082,3008,3606,0,1,Winter,4,1
05/01/2023,Newbury,2.69,222,2.69,2.98,11.16,11.929999999999996,17.71,33.99,222,252,1088,2014,2612,3132,0,1,Winter,4,1
06/01/2023,Newbury,4.28,30,4.28,6.970000000000001,7.26,15.439999999999996,16.21,21.990000000000002,30,866,1792,2390,2910,3490,0,1,Winter,4,1
07/01/2023,Newbury,6.03,836,6.03,10.31,13,13.289999999999996,21.47,22.240000000000002,836,1762,2360,2880,3460,4886,0,1,Winter,4,1
08/01/2023,Newbury,9.57,926,9.57,15.6,19.880000000000003,22.569999999999997,22.86,31.040000000000003,926,1524,2044,2624,4050,4528,0,1,Winter,4,1
09/01/2023,Newbury,3.07,598,3.07,12.64,18.669999999999998,22.949999999999996,25.64,25.930000000000003,598,1118,1698,3124,3602,4872,0,1,Winter,4,1
10/01/2023,Newbury,3.8,520,3.8,6.869999999999999,16.439999999999998,22.469999999999995,26.75,29.440000000000005,520,1100,2526,3004,4274,5706,0,1,Winter,4,1
11/01/2023,Newbury,11.61,580,11.61,15.409999999999998,18.479999999999997,28.049999999999997,34.08,38.36,580,2006,2484,3754,5186,6408,0,1,Winter,4,1
12/01/2023,Newbury,4.84,1426,4.84,16.45,20.249999999999996,23.319999999999993,32.89,38.92,1426,1904,3174,4606,5828,7216,0,1,Winter,4,1
13/01/2023,Newbury,17.47,478,17.47,22.31,33.919999999999995,37.71999999999999,40.79,50.36,478,1748,3180,4402,5790,6570,0,1,Winter,4,1
14/01/2023,Newbury,1.6,1270,1.6,19.07,23.909999999999997,35.519999999999996,39.32,42.39000000000001,1270,2702,3924,5312,6092,6860,0,1,Winter,4,1
15/01/2023,Newbury,12.95,1432,12.95,14.549999999999999,32.019999999999996,36.85999999999999,48.47,52.27,1432,2654,4042,4822,5590,5806,0,1,Winter,4,1
16/01/2023,Newbury,0.04,1222,0.04,12.989999999999998,14.589999999999998,32.05999999999999,36.9,48.51,1222,2610,3390,4158,4374,4374,0,1,Winter,4,1
17/01/2023,Newbury,0,1388,0,0.04,12.989999999999998,14.589999999999991,32.059999999999995,36.9,1388,2168,2936,3152,3152,3152,1,1,Winter,4,1
18/01/2023,Newbury,0.09,780,0.09,0.09,0.13,13.079999999999993,14.68,32.150000000000006,780,1548,1764,1764,1764,1764,0,1,Winter,4,1
19/01/2023,Newbury,0.06,768,0.06,0.15,0.15,0.1899999999999929,13.139999999999999,14.740000000000006,768,984,984,984,984,984,0,1,Winter,4,1
20/01/2023,Newbury,0.01,216,0.01,0.07,0.16,0.1599999999999929,0.2,13.150000000000006,216,216,216,216,216,216,1,1,Winter,4,1
21/01/2023,Newbury,0.03,0,0.03,0.04,0.1,0.1899999999999929,0.19,0.23000000000000712,0,0,0,0,0,0,0,1,Winter,4,0
22/01/2023,Newbury,0.03,0,0.03,0.06,0.07,0.1299999999999929,0.22,0.2200000000000071,0,0,0,0,0,0,0,1,Winter,4,0
23/01/2023,Newbury,0.03,0,0.03,0.06,0.09,0.1,0.16,0.2500000000000071,0,0,0,0,0,0,0,1,Winter,4,0
24/01/2023,Newbury,0.01,0,0.01,0.04,0.07,0.1,0.11,0.1700000000000071,0,0,0,0,0,0,1,1,Winter,4,0
25/01/2023,Newbury,0.93,0,0.93,0.9400000000000001,0.9700000000000001,0.9999999999999929,1.03,1.0400000000000071,0,0,0,0,0,0,0,1,Winter,4,0
26/01/2023,Newbury,0.17,0,0.17,1.1,1.11,1.139999999999993,1.17,1.200000000000007,0,0,0,0,0,0,0,1,Winter,4,0
27/01/2023,Newbury,0.02,0,0.02,0.19,1.12,1.129999999999993,1.16,1.190000000000007,0,0,0,0,0,0,0,1,Winter,4,0
28/01/2023,Newbury,0.02,0,0.02,0.04,0.21000000000000002,1.139999999999993,1.15,1.180000000000007,0,0,0,0,0,0,0,1,Winter,4,0
29/01/2023,Newbury,0.12,0,0.12,0.13999999999999999,0.16,0.33,1.26,1.2700000000000071,0,0,0,0,0,0,0,1,Winter,4,0
30/01/2023,Newbury,0,0,0,0.12,0.14,0.16,0.33,1.2600000000000071,0,0,0,0,0,0,1,1,Winter,4,0
31/01/2023,Newbury,0,0,0,0,0.12,0.13999999999999302,0.16,0.3300000000000071,0,0,0,0,0,0,2,1,Winter,4,0
01/02/2023,Newbury,0,0,0,0,0,0.12,0.14,0.1600000000000071,0,0,0,0,0,0,3,2,Winter,4,0
02/02/2023,Newbury,0.02,0,0.02,0.02,0.02,0.019999999999993006,0.13999999999999999,0.1600000000000071,0,0,0,0,0,0,0,2,Winter,4,0
03/02/2023,Newbury,0.03,0,0.03,0.05,0.05,0.05,0.05,0.1700000000000071,0,0,0,0,0,0,0,2,Winter,4,0
04/02/2023,Newbury,0,0,0,0.03,0.05,0.05,0.05,0.05,0,0,0,0,0,0,1,2,Winter,4,0
05/02/2023,Newbury,0,0,0,0,0.03,0.05,0.05,0.05,0,0,0,0,0,0,2,2,Winter,4,0
06/02/2023,Newbury,0.01,0,0.01,0.01,0.01,0.039999999999993006,0.06,0.06,0,0,0,0,0,0,3,2,Winter,4,0
07/02/2023,Newbury,0.02,0,0.02,0.03,0.03,0.029999999999993004,0.06,0.08,0,0,0,0,0,0,0,2,Winter,4,0
08/02/2023,Newbury,0.06,0,0.06,0.08,0.09,0.09,0.09,0.1200000000000071,0,0,0,0,0,0,0,2,Winter,4,0
09/02/2023,Newbury,0,0,0,0.06,0.08,0.09,0.09,0.09,0,0,0,0,0,0,1,2,Winter,4,0
10/02/2023,Newbury,0,0,0,0,0.06,0.08,0.09,0.09,0,0,0,0,0,0,2,2,Winter,4,0
11/02/2023,Newbury,0,0,0,0,0,0.06,0.08,0.09,0,0,0,0,0,0,3,2,Winter,4,0
12/02/2023,Newbury,0,0,0,0,0,0,0.06,0.08,0,0,0,0,0,0,4,2,Winter,4,0
13/02/2023,Newbury,0.14,0,0.14,0.14,0.14,0.13999999999999302,0.14,0.20000000000000712,0,0,0,0,0,0,0,2,Winter,4,0
14/02/2023,Newbury,0.02,0,0.02,0.16,0.16,0.16,0.16,0.1600000000000071,0,0,0,0,0,0,0,2,Winter,4,0
15/02/2023,Newbury,0.63,0,0.63,0.65,0.79,0.79,0.79,0.7900000000000071,0,0,0,0,0,0,0,2,Winter,4,0
16/02/2023,Newbury,0.13,0,0.13,0.76,0.78,0.92,0.92,0.9200000000000071,0,0,0,0,0,0,0,2,Winter,4,0
17/02/2023,Newbury,0.02,0,0.02,0.15,0.78,0.8,0.9400000000000001,0.9400000000000072,0,0,0,0,0,0,0,2,Winter,4,0
18/02/2023,Newbury,0.02,0,0.02,0.04,0.17,0.8,0.8200000000000001,0.9600000000000072,0,0,0,0,0,0,0,2,Winter,4,0
19/02/2023,Newbury,0,0,0,0.02,0.04,0.16999999999999302,0.8,0.8200000000000072,0,0,0,0,0,0,1,2,Winter,4,0
20/02/2023,Newbury,0.01,0,0.01,0.01,0.03,0.05,0.18,0.8100000000000072,0,0,0,0,0,0,2,2,Winter,4,0
21/02/2023,Newbury,2.12,0,2.12,2.13,2.13,2.1499999999999932,2.17,2.3000000000000074,0,0,0,0,0,0,0,2,Winter,4,0
22/02/2023,Newbury,0.72,0,0.72,2.84,2.8499999999999996,2.8499999999999934,2.87,2.8900000000000077,0,0,0,0,0,0,0,2,Winter,4,0
23/02/2023,Newbury,0.02,0,0.02,0.74,2.86,2.869999999999993,2.8699999999999997,2.8900000000000072,0,0,0,0,0,0,0,2,Winter,4,0
24/02/2023,Newbury,0.32,0,0.32,0.34,1.06,3.1799999999999935,3.19,3.1900000000000075,0,0,0,0,0,0,0,2,Winter,4,0
25/02/2023,Newbury,0.03,0,0.03,0.35,0.37,1.0899999999999934,3.21,3.2200000000000073,0,0,0,0,0,0,0,2,Winter,4,0
26/02/2023,Newbury,0.01,0,0.01,0.04,0.36,0.37999999999999334,1.1,3.2200000000000073,0,0,0,0,0,0,1,2,Winter,4,0
27/02/2023,Newbury,0.02,0,0.02,0.03,0.06,0.37999999999999334,0.4,1.1200000000000072,0,0,0,0,0,0,0,2,Winter,4,0
28/02/2023,Newbury,0.3,0,0.3,0.32,0.32999999999999996,0.3599999999999933,0.6799999999999999,0.7000000000000071,0,0,0,0,0,0,0,2,Winter,4,0
01/03/2023,Newbury,0.05,0,0.05,0.35,0.37,0.3799999999999933,0.41,0.7300000000000071,0,0,0,0,0,0,0,3,Spring,1,0
02/03/2023,Newbury,0,0,0,0.05,0.35,0.36999999999999333,0.38,0.4100000000000071,0,0,0,0,0,0,1,3,Spring,1,0
03/03/2023,Newbury,0,0,0,0,0.05,0.3499999999999933,0.37,0.3800000000000071,0,0,0,0,0,0,2,3,Spring,1,0
04/03/2023,Newbury,0,0,0,0,0,0.05,0.35,0.3700000000000071,0,0,0,0,0,0,3,3,Spring,1,0
05/03/2023,Newbury,0.38,0,0.38,0.38,0.38000000000000006,0.37999999999999334,0.43,0.7300000000000071,0,0,0,0,0,0,0,3,Spring,1,0
06/03/2023,Newbury,4.45,0,4.45,4.83,4.83,4.829999999999994,4.83,4.880000000000007,0,0,0,0,0,0,0,3,Spring,1,0
07/03/2023,Newbury,5.27,0,5.27,9.719999999999999,10.1,10.099999999999994,10.1,10.100000000000007,0,0,0,0,0,0,0,3,Spring,1,0
08/03/2023,Newbury,15.16,0,15.16,20.43,24.88,25.259999999999994,25.259999999999998,25.260000000000005,0,0,0,0,0,0,0,3,Spring,1,0
09/03/2023,Newbury,7.71,0,7.71,22.87,28.14,32.589999999999996,32.97,32.970000000000006,0,0,0,0,0,0,0,3,Spring,1,0
10/03/2023,Newbury,0.04,0,0.04,7.75,22.91,28.179999999999993,32.629999999999995,33.010000000000005,0,0,0,0,0,0,0,3,Spring,1,0
11/03/2023,Newbury,2.03,0,2.03,2.07,9.78,24.939999999999998,30.21,34.660000000000004,0,0,0,0,0,0,0,3,Spring,1,0
12/03/2023,Newbury,4.23,0,4.23,6.26,6.3,14.009999999999994,29.169999999999998,34.44000000000001,0,0,0,0,0,0,0,3,Spring,1,0
13/03/2023,Newbury,1.85,0,1.85,6.08,8.11,8.149999999999995,15.86,31.020000000000007,0,0,0,0,0,0,0,3,Spring,1,0
14/03/2023,Newbury,0.72,0,0.72,2.5700000000000003,6.800000000000001,8.829999999999995,8.87,16.580000000000005,0,0,0,0,0,0,0,3,Spring,1,0
15/03/2023,Newbury,4.42,0,4.42,5.140000000000001,6.99,11.219999999999995,13.25,13.290000000000006,0,0,0,0,0,0,0,3,Spring,1,0
16/03/2023,Newbury,0.44,0,0.44,4.860000000000001,5.580000000000001,7.429999999999994,11.66,13.690000000000007,0,0,0,0,0,0,0,3,Spring,1,0
17/03/2023,Newbury,4.3,0,4.3,4.740000000000001,9.16,9.879999999999995,11.73,15.960000000000008,0,0,0,0,0,0,0,3,Spring,1,0
18/03/2023,Newbury,5.68,0,5.68,9.98,10.42,14.839999999999993,15.56,17.410000000000007,0,0,0,0,0,0,0,3,Spring,1,0
19/03/2023,Newbury,0.1,0,0.1,5.78,10.08,10.519999999999994,14.94,15.660000000000007,0,0,0,0,0,748,0,3,Spring,1,0
20/03/2023,Newbury,2.56,0,2.56,2.660000000000001,8.34,12.639999999999993,13.08,17.500000000000007,0,0,0,0,748,900,0,3,Spring,1,0
21/03/2023,Newbury,4.36,0,4.36,6.920000000000002,7.0200000000000005,12.699999999999994,17,17.44000000000001,0,0,0,748,900,1716,0,3,Spring,1,0
22/03/2023,Newbury,3.58,0,3.58,7.94,10.5,10.599999999999994,16.28,20.580000000000005,0,0,748,900,1716,1760,0,3,Spring,1,0
23/03/2023,Newbury,6.07,0,6.07,9.650000000000002,14.010000000000002,16.569999999999993,16.67,22.35000000000001,0,748,900,1716,1760,1760,0,3,Spring,1,0
24/03/2023,Newbury,8.5,748,8.5,14.570000000000002,18.150000000000002,22.509999999999994,25.07,25.17000000000001,748,900,1716,1760,1760,1760,0,3,Spring,1,1
25/03/2023,Newbury,9.22,152,9.22,17.720000000000002,23.79,27.369999999999997,31.730000000000004,34.290000000000006,152,968,1012,1012,1012,1012,0,3,Spring,1,1
26/03/2023,Newbury,0.3,816,0.3,9.520000000000003,18.02,24.089999999999993,27.67,32.03000000000001,816,860,860,860,860,1570,0,3,Spring,1,1
27/03/2023,Newbury,0.86,44,0.86,1.1600000000000017,10.38,18.879999999999992,24.95,28.530000000000005,44,44,44,44,754,2194,0,3,Spring,1,1
28/03/2023,Newbury,2.21,0,2.21,3.0700000000000016,3.37,12.589999999999993,21.09,27.160000000000007,0,0,0,710,2150,2906,0,3,Spring,1,0
29/03/2023,Newbury,4.07,0,4.07,6.280000000000002,7.140000000000001,7.439999999999993,16.66,25.160000000000007,0,0,710,2150,2906,2906,0,3,Spring,1,0
30/03/2023,Newbury,12.65,0,12.65,16.720000000000002,18.93,19.789999999999992,20.090000000000003,29.31000000000001,0,710,2150,2906,2906,2906,0,3,Spring,1,0
31/03/2023,Newbury,20.75,710,20.75,33.400000000000006,37.47,39.67999999999999,40.540000000000006,40.84000000000001,710,2150,2906,2906,2906,2906,0,3,Spring,1,1
01/04/2023,Newbury,0.44,1440,0.44,21.190000000000005,33.839999999999996,37.90999999999999,40.120000000000005,40.980000000000004,1440,2196,2196,2196,2196,2196,0,4,Spring,1,1
02/04/2023,Newbury,0.09,756,0.09,0.5300000000000036,21.28,33.92999999999999,38,40.21000000000001,756,756,756,756,756,756,0,4,Spring,1,1
03/04/2023,Newbury,0.02,0,0.02,0.11000000000000355,0.55,21.299999999999994,33.95,38.02,0,0,0,0,0,0,0,4,Spring,1,0
04/04/2023,Newbury,0.01,0,0.01,0.03,0.12,0.56,21.310000000000002,33.96000000000001,0,0,0,0,0,0,1,4,Spring,1,0
05/04/2023,Newbury,3.35,0,3.35,3.3600000000000034,3.38,3.469999999999993,3.9100000000000037,24.660000000000007,0,0,0,0,0,0,0,4,Spring,1,0
06/04/2023,Newbury,1.87,0,1.87,5.220000000000004,5.23,5.249999999999993,5.340000000000003,5.780000000000007,0,0,0,0,0,0,0,4,Spring,1,0
07/04/2023,Newbury,0.08,0,0.08,1.9500000000000037,5.3,5.3099999999999925,5.330000000000004,5.420000000000007,0,0,0,0,0,352,0,4,Spring,1,0
08/04/2023,Newbury,0.01,0,0.01,0.09,1.9600000000000002,5.309999999999993,5.320000000000004,5.340000000000007,0,0,0,0,352,578,1,4,Spring,1,0
09/04/2023,Newbury,6.81,0,6.81,6.820000000000003,6.8999999999999995,8.769999999999992,12.120000000000005,12.130000000000006,0,0,0,352,578,578,0,4,Spring,1,0
10/04/2023,Newbury,2.5,0,2.5,9.310000000000002,9.32,9.399999999999993,11.270000000000003,14.620000000000008,0,0,352,578,578,578,0,4,Spring,1,0
